Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10
Bez Prowizji! | Kawalerka | du¿y balkon | Szczêsna;2 500 z³;https://www.otodom.pl/pl/oferta/bez-prowizji-kawalerka-duzy-balkon-szczesna-ID4oOqG.html;1/2;1;blok;22,3 m?;;biuro nieruchomoœci;450 z³/miesi¹c
2 - pokojowe nowe mieszkanie na wynajem;3 500 z³;https://olx.pl/d/oferta/2-pokojowe-nowe-mieszkanie-na-wynajem-CID3-IDYp67v.html;7;2 pokoje;Apartamentowiec;41,30 m?;Tak;Prywatne;430 z³
Dwupokojowe mieszkanie 52 m2, ul. Van Gogha;2 400 z³;https://olx.pl/d/oferta/dwupokojowe-mieszkanie-52-m2-ul-van-gogha-CID3-IDSPVim.html;2;2 pokoje;Blok;52 m?;Tak;Prywatne;850 z³
Apartament 3 pok. 85m2 ogródek i gara¿ ul. Sarmacka;5 600 z³;https://olx.pl/d/oferta/apartament-3-pok-85m2-ogrodek-i-garaz-ul-sarmacka-CID3-IDYjgNB.html;Parter;3 pokoje;Apartamentowiec;85 m?;Tak;Prywatne;600 z³
Wynajmê mieszkanie 2 pokoje - 43,3 m2 Osiedle Wilno, Targówek;3 200 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-2-pokoje-43-3-m2-osiedle-wilno-targowek-CID3-IDSuwJ2.html;3;2 pokoje;Blok;43,34 m?;Tak;Prywatne;600 z³
No commision! | PET FRIENDLY | 1 Bedroom apartment;3 000 z³;https://www.otodom.pl/pl/oferta/no-commision-pet-friendly-1-bedroom-apartment-ID4oOpx.html;1/2;2;blok;33,6 m?;;biuro nieruchomoœci;700 z³/miesi¹c
NO COMISSION/ bezpoœrednio mieszk. - 2 pokoje WOLA;6 000 z³;https://www.otodom.pl/pl/oferta/no-comission-bezposrednio-mieszk-2-pokoje-wola-ID4oxYM.html;2/8;2;apartamentowiec;46 m?;;prywatny;1 000 z³/miesi¹c
Mieszkanie Dolny Mokotów od lutego;3 350 z³;https://olx.pl/d/oferta/mieszkanie-dolny-mokotow-od-lutego-CID3-IDYcG2Z.html;3;3 pokoje;Blok;57 m?;Tak;Prywatne;950 z³
Mieszkanie 2 pokoje wynajem Warszawa, Marsza³kowska, METRO M1 & M2!!;3 000 z³;https://olx.pl/d/oferta/mieszkanie-2-pokoje-wynajem-warszawa-marszalkowska-metro-m1-m2-CID3-IDVN55K.html;3;2 pokoje;Blok;39 m?;Tak;Prywatne;800 z³
Nowe przytulne mieszkanie do wynajêcia, 41m2, Warszawa, Metro Bródno;2 950 z³;https://olx.pl/d/oferta/nowe-przytulne-mieszkanie-do-wynajecia-41m2-warszawa-metro-brodno-CID3-IDYn6H4.html;2;2 pokoje;Blok;41 m?;Tak;Prywatne;700 z³
Mieszkanie do wynajêcia Warszawa ul. Su³kowicka parking gratis;3 000 z³;https://olx.pl/d/oferta/mieszkanie-do-wynajecia-warszawa-ul-sulkowicka-parking-gratis-CID3-IDYp5n7.html;1;Kawalerka;Blok;30 m?;Tak;Prywatne;735 z³
Studio apartment for rent in Grzybowska 9.;2 600 z³;https://olx.pl/d/oferta/studio-apartment-for-rent-in-grzybowska-9-CID3-IDYp5aF.html;2;Kawalerka;Kamienica;26 m?;Tak;Prywatne;2 600 z³
Mieszkanie 2 pokojowe, Warszawa Wola, 19 dzielnica;4 900 z³;https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-warszawa-wola-19-dzielnica-ID4oOoQ.html;3/6;2;apartamentowiec;43 m?;;prywatny;800 z³/miesi¹c
Wynajmê bezpoœrednio mieszkanie dwupokojowe Bemowo;3 000 z³;https://olx.pl/d/oferta/wynajme-bezposrednio-mieszkanie-dwupokojowe-bemowo-CID3-IDXVAak.html;Powy¿ej 10;2 pokoje;Blok;36 m?;Tak;Prywatne;535 z³
Dwupokojowe z widn¹ kuchni¹ na Muranowie;3 300 z³;https://olx.pl/d/oferta/dwupokojowe-z-widna-kuchnia-na-muranowie-CID3-IDREGbo.html;1;2 pokoje;Kamienica;41 m?;Tak;Prywatne;1 z³
Wynajem 2 pokoje, oddzielna kuchnia, gara¿ w cenie;3 200 z³;https://www.otodom.pl/pl/oferta/wynajem-2-pokoje-oddzielna-kuchnia-garaz-w-cenie-ID4oOmy.html;2/5;2;blok;43 m?;;prywatny;670 z³/miesi¹c
ARKADIA BEZPOŒREDNIO  WYNAJEM Mieszkanie - lokal / parter z ogródkiem;3 500 z³;https://olx.pl/d/oferta/arkadia-bezposrednio-wynajem-mieszkanie-lokal-parter-z-ogrodkiem-CID3-IDXWrna.html;Parter;Kawalerka;Apartamentowiec;29 m?;Tak;Prywatne;400 z³
Wynajem Dolny Mokotów 4 pokoje  82,60 m2;5 500 z³;https://olx.pl/d/oferta/wynajem-dolny-mokotow-4-pokoje-82-60-m2-CID3-IDYp4BM.html;2;4 i wiêcej;Blok;82,60 m?;Tak;Prywatne;950 z³
Wynajmê kawalerkê 25 m2, bezpoœrednio, metro;1 800 z³;https://olx.pl/d/oferta/wynajme-kawalerke-25-m2-bezposrednio-metro-CID3-IDYp4yf.html;7;Kawalerka;Blok;26 m?;Tak;Prywatne;500 z³
40 m2 + gara¿ obok CH Promenada;3 950 z³;https://olx.pl/d/oferta/40-m2-garaz-obok-ch-promenada-CID3-IDYkBKK.html;2;2 pokoje;Apartamentowiec;40 m?;Tak;Prywatne;200 z³
1 pokój 37 m2  loggia  gara¿  Ochota  ul. Sierpiñskiego/Grójecka;3 000 z³;https://olx.pl/d/oferta/1-pokoj-37-m2-loggia-garaz-ochota-ul-sierpinskiego-grojecka-CID3-IDLLPsg.html;5;Kawalerka;Blok;37 m?;Tak;Firmowe;1 z³
2 pokojowe mieszkanie na Natolinie, blisko metra;2 900 z³;https://olx.pl/d/oferta/2-pokojowe-mieszkanie-na-natolinie-blisko-metra-CID3-IDYqmV0.html;8;2 pokoje;Blok;45 m?;Tak;Prywatne;745 z³
Mieszkanie 57 mkw / 2 pokoje - Metro Kondratowicza;2 600 z³;https://olx.pl/d/oferta/mieszkanie-57-mkw-2-pokoje-metro-kondratowicza-CID3-IDXJPFL.html;2;2 pokoje;Apartamentowiec;57 m?;Tak;Prywatne;850 z³
Mieszkanie na wynajem w Malowniczym Zak¹tku Pragi;3 800 z³;https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-w-malowniczym-zakatku-pragi-ID4opey.html;2/9;2;blok;52 m?;;biuro nieruchomoœci;600 z³/miesi¹c
Kawalerka do wynajêcia, strze¿one osiedle, Ochota;2 900 z³;https://olx.pl/d/oferta/kawalerka-do-wynajecia-strzezone-osiedle-ochota-CID3-IDYp4ez.html;1;Kawalerka;Blok;31 m?;Tak;Prywatne;500 z³
Bez Prowizji! 2 pokoje | balkon | Szczêsna;3 000 z³;https://www.otodom.pl/pl/oferta/bez-prowizji-2-pokoje-balkon-szczesna-ID4oOoz.html;2/2;2;blok;33,5 m?;;biuro nieruchomoœci;700 z³/miesi¹c
ma³e mieszkanie do wynajêcia;2 750 z³;https://olx.pl/d/oferta/male-mieszkanie-do-wynajecia-CID3-IDIieXw.html;10;2 pokoje;Blok;32 m?;Tak;Prywatne;50 z³
Mieszkanie Wilanów 34m2 z klimatyzacj¹, wynajem;3 200 z³;https://olx.pl/d/oferta/mieszkanie-wilanow-34m2-z-klimatyzacja-wynajem-CID3-IDPWTNz.html;Parter;Kawalerka;Apartamentowiec;34 m?;Tak;Prywatne;700 z³
mieszkanie do wynajêcia 46m2 ul. Górna Droga  Warszawa-Ursus;3 300 z³;https://olx.pl/d/oferta/mieszkanie-do-wynajecia-46m2-ul-gorna-droga-warszawa-ursus-CID3-IDWxA5G.html;4;2 pokoje;Blok;46 m?;Tak;Prywatne;500 z³
Kawalerka Wola Nowe Odolany Jana Kazimierza 32;2 600 z³;https://olx.pl/d/oferta/kawalerka-wola-nowe-odolany-jana-kazimierza-32-CID3-IDYp3bg.html;3;Kawalerka;Blok;28 m?;Tak;Prywatne;585 z³
2 pokoje l ul. Krucza - Sródmiescie l 38m2;3 600 z³;https://olx.pl/d/oferta/2-pokoje-l-ul-krucza-srodmiescie-l-38m2-CID3-IDYdKjP.html;6;2 pokoje;Blok;38 m?;Tak;Firmowe;1 z³
Mieszkanie trzypokojowe na Sadybie;4 000 z³;https://olx.pl/d/oferta/mieszkanie-trzypokojowe-na-sadybie-CID3-IDYp30j.html;1;3 pokoje;Blok;50 m?;Tak;Prywatne;1 z³
Kawalerka z miejscem parkingowym;2 500 z³;https://olx.pl/d/oferta/kawalerka-z-miejscem-parkingowym-CID3-IDNl2i3.html;4;Kawalerka;Apartamentowiec;32 m?;Tak;Prywatne;600 z³
2 pok. gara¿, Mokotów, Cybernetyki, okolice Galerii Mokotów;4 300 z³;https://olx.pl/d/oferta/2-pok-garaz-mokotow-cybernetyki-okolice-galerii-mokotow-CID3-IDQSJ28.html;1;2 pokoje;Blok;48 m?;Tak;Firmowe;1 z³
Okiñskiego 1, Ochota. Œwietna kawalerka po remoncie. Wszystko nowe;2 690 z³;https://olx.pl/d/oferta/okinskiego-1-ochota-swietna-kawalerka-po-remoncie-wszystko-nowe-CID3-IDY34qK.html;2;Kawalerka;Blok;24 m?;Tak;Firmowe;400 z³
Kawalerka z balkonem i gara¿em podziemnym Goc³aw przy CH Promenada;3 450 z³;https://olx.pl/d/oferta/kawalerka-z-balkonem-i-garazem-podziemnym-goclaw-przy-ch-promenada-CID3-IDYp2Y3.html;Parter;Kawalerka;Blok;36 m?;Tak;Prywatne;550 z³
Wynajmê mieszkanie 43 m na Saskiej Kêpie;2 800 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-43-m-na-saskiej-kepie-CID3-IDVVjIO.html;3;2 pokoje;Blok;43 m?;Tak;Prywatne;840 z³
Mieszkanie na Bemowie do wynajêcia;3 000 z³;https://olx.pl/d/oferta/mieszkanie-na-bemowie-do-wynajecia-CID3-IDRgdo1.html;3;2 pokoje;Blok;56 m?;Tak;Prywatne;900 z³
Wynajmê nowe mieszkanie, Warszawski Œwit, Bródno;3 100 z³;https://olx.pl/d/oferta/wynajme-nowe-mieszkanie-warszawski-swit-brodno-CID3-IDRcsxx.html;2;2 pokoje;Blok;45 m?;Tak;Prywatne;400 z³
Mieszkanie do wynajêcia 37 m2, 2 pokoje Wola, Warszawa;3 000 z³;https://olx.pl/d/oferta/mieszkanie-do-wynajecia-37-m2-2-pokoje-wola-warszawa-CID3-IDR8LWz.html;1;2 pokoje;Blok;37 m?;Tak;Prywatne;550 z³
Wynajmê mieszkanie 2-pokojowe;3 600 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-2-pokojowe-CID3-IDYp2dy.html;7;2 pokoje;Blok;46 m?;Tak;Prywatne;600 z³
Wynajmê: mieszkanie 2 pokoje 42 m2/Targówek/Os. Wilno;3 200 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-2-pokoje-42-m2-targowek-os-wilno-CID3-IDYp1Vz.html;2;2 pokoje;Blok;42 m?;Tak;Prywatne;725 z³
kawalerka Goc³aw, 36,7 m;2 600 z³;https://olx.pl/d/oferta/kawalerka-goclaw-36-7-m-CID3-IDYmlPx.html;5;Kawalerka;Blok;36,70 m?;Tak;Prywatne;420 z³
Bacewiczówny 5, Ursynów, Vistula, kawalerka., Metro Stok³osy. 24 mkw.;2 590 z³;https://olx.pl/d/oferta/bacewiczowny-5-ursynow-vistula-kawalerka-metro-stoklosy-24-mkw-CID3-IDGFNY2.html;Parter;Kawalerka;Blok;22 m?;Tak;Firmowe;400 z³
Przestronne mieszkanie w œwietnej lokalizacji;5 500 z³;https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-swietnej-lokalizacji-ID4oOlr.html;3;3;blok;76 m?;;biuro nieruchomoœci;
Wynajmê bezpoœrednio mieszkanie dwupokojowe Bemowo;3 000 z³;https://olx.pl/d/oferta/wynajme-bezposrednio-mieszkanie-dwupokojowe-bemowo-CID3-IDXVAak.html;Powy¿ej 10;2 pokoje;Blok;36 m?;Tak;Prywatne;535 z³
Jana Kazimierza, mieszk. z gara¿em i wid. na park;4 400 z³;https://www.otodom.pl/pl/oferta/jana-kazimierza-mieszk-z-garazem-i-wid-na-park-ID49nxq.html;3/5;2;blok;55,9 m?;;prywatny;600 z³/miesi¹c
Mieszkanie na zaciszu 50 m2, 2 pokoje.(okazjonalnie);2 800 z³;https://olx.pl/d/oferta/mieszkanie-na-zaciszu-50-m2-2-pokoje-okazjonalnie-CID3-IDYi2xA.html;2;2 pokoje;Dom wolnostoj¹cy;50 m?;Tak;Prywatne;600 z³
wynajem mieszkania;3 000 z³;https://olx.pl/d/oferta/wynajem-mieszkania-CID3-IDYp0Xv.html;5;2 pokoje;Blok;37,20 m?;Tak;Prywatne;1 z³
W³ochy, 2 pokoje + balkon, nowe osiedle;3 300 z³;https://www.otodom.pl/pl/oferta/wlochy-2-pokoje-balkon-nowe-osiedle-ID4iSpb.html;1/5;2;blok;39 m?;;prywatny;510 z³/miesi¹c
Mieszkanie do wynajêcia - Skierniewicka (City Link);2 600 z³;https://olx.pl/d/oferta/mieszkanie-do-wynajecia-skierniewicka-city-link-CID3-IDYp0P3.html;6;Kawalerka;Apartamentowiec;29 m?;Tak;Prywatne;550 z³
2 Pokojowe mieszkanie Ul. Marywilska;2 199 z³;https://olx.pl/d/oferta/2-pokojowe-mieszkanie-ul-marywilska-CID3-IDYjbV4.html;3;2 pokoje;Blok;32 m?;Tak;Prywatne;600 z³
Do Wynajecia Mieszkanie 2 pokoje z osobna kuchnia Bacha Metro S³u¿ew;3 000 z³;https://olx.pl/d/oferta/do-wynajecia-mieszkanie-2-pokoje-z-osobna-kuchnia-bacha-metro-sluzew-CID3-IDYp0AU.html;6;2 pokoje;Blok;46 m?;Tak;Prywatne;830 z³
Mieszkanie na wynajem 35m2, (2 pokoje), dzielnica Bielany, Warszawa;3 500 z³;https://olx.pl/d/oferta/mieszkanie-na-wynajem-35m2-2-pokoje-dzielnica-bielany-warszawa-CID3-IDVB3Tu.html;3;2 pokoje;Apartamentowiec;35 m?;Tak;Prywatne;500 z³
Mieszkanie 3-pokoje, 56 m2, gara¿, Bielany, Metro;4 500 z³;https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-56-m2-garaz-bielany-metro-ID4oOkS.html;2/4;3;apartamentowiec;56 m?;;prywatny;900 z³/miesi¹c
Dwupokojowe mieszkanie z ogrodem (44,5 mkw);3 700 z³;https://olx.pl/d/oferta/dwupokojowe-mieszkanie-z-ogrodem-44-5-mkw-CID3-IDXXaVv.html;Parter;2 pokoje;Blok;44,50 m?;Tak;Firmowe;1 z³
Mokotów, nowe 3 pokoje, gara¿, komórka, bezpoœredn;3 950 z³;https://www.otodom.pl/pl/oferta/mokotow-nowe-3-pokoje-garaz-komorka-bezposredn-ID4jnaS.html;3;3;apartamentowiec;62 m?;;prywatny;1 200 z³/miesi¹c
53 m2 Praga Pd blisko stacji PKP Grochów;2 600 z³;https://olx.pl/d/oferta/53-m2-praga-pd-blisko-stacji-pkp-grochow-CID3-IDXqyet.html;3;2 pokoje;Blok;53 m?;Tak;Prywatne;1 000 z³
Mieszkanie na wynajem.;2 500 z³;https://olx.pl/d/oferta/mieszkanie-na-wynajem-CID3-IDNjn8P.html;3;Kawalerka;Blok;31 m?;Tak;Prywatne;650 z³
Nowe mieszkanie, 45 m, 2 pokoje Ochota;3 100 z³;https://olx.pl/d/oferta/nowe-mieszkanie-45-m-2-pokoje-ochota-CID3-IDS1V8W.html;1;2 pokoje;Blok;45 m?;Tak;Prywatne;990 z³
Wynajmê 1 pokojowe mieszkanie po remoncie;2 500 z³;https://olx.pl/d/oferta/wynajme-1-pokojowe-mieszkanie-po-remoncie-CID3-IDYk6GN.html;2;Kawalerka;Blok;22 m?;Tak;Prywatne;450 z³
We speak PL, ENG , UA;12 000 z³;https://www.otodom.pl/pl/oferta/we-speak-pl-eng-ua-ID4mTjN.html;> 10;2;;57 m?;;biuro nieruchomoœci;800 z³/miesi¹c
Kawalerka: aneks sypialny, garderoba, gara¿, METRO;3 400 z³;https://www.otodom.pl/pl/oferta/kawalerka-aneks-sypialny-garderoba-garaz-metro-ID4oOkB.html;7/8;1;blok;35 m?;;prywatny;718 z³/miesi¹c
Mieszkanie 3 pokojowe 65m +taras Warszawa Ursus Ry¿owa, miejsce gara¿;3 600 z³;https://olx.pl/d/oferta/mieszkanie-3-pokojowe-65m-taras-warszawa-ursus-ryzowa-miejsce-garaz-CID3-IDYoZsH.html;1;3 pokoje;Blok;65 m?;Tak;Prywatne;860 z³
Wolne Od Zaraz, Na Granicy Centrum I ¯oliborza!;4 040 z³;https://www.otodom.pl/pl/oferta/wolne-od-zaraz-na-granicy-centrum-i-zoliborza-ID4oyjG.html;3/4;2;;58 m?;;biuro nieruchomoœci;
wynajmê mieszkanie;3 500 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-CID3-IDOlznR.html;1;2 pokoje;Apartamentowiec;42 m?;Tak;Prywatne;1 z³
Wynajmê mieszkanie 3 pokojowe 47 m2 na Bródnie;2 900 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-3-pokojowe-47-m2-na-brodnie-CID3-IDYoYSW.html;7;3 pokoje;Blok;47 m?;Tak;Prywatne;800 z³
Apartament 2 pok. 52 m2 z ogródkiem 80m2 przy ul.;5 000 z³;https://www.otodom.pl/pl/oferta/apartament-2-pok-52-m2-z-ogrodkiem-80m2-przy-ul-ID4oOkX.html;parter/8;2;apartamentowiec;52 m?;;prywatny;850 z³/miesi¹c
Kawalerka w s¹siedztwie Hali Mirowskiej;3 000 z³;https://olx.pl/d/oferta/kawalerka-w-sasiedztwie-hali-mirowskiej-CID3-IDYlnFw.html;3;Kawalerka;Blok;30 m?;Tak;Prywatne;700 z³
£opuszañska 55, 2 pokoje, NOWE osiedle, meble,gara¿;3 200 z³;https://olx.pl/d/oferta/lopuszanska-55-2-pokoje-nowe-osiedle-meble-garaz-CID3-IDY8oMi.html;3;2 pokoje;Apartamentowiec;40 m?;Tak;Firmowe;1 z³
Wynajmê bezpoœrednio dwupokojowe mieszkanie 40 m2;3 400 z³;https://www.otodom.pl/pl/oferta/wynajme-bezposrednio-dwupokojowe-mieszkanie-40-m2-ID4oOjq.html;2/6;2;blok;40 m?;;prywatny;
Dwa niezale¿ne pokoje 50m2, Mokotów, Odyñca;4 500 z³;https://olx.pl/d/oferta/dwa-niezalezne-pokoje-50m2-mokotow-odynca-CID3-IDYnzpN.html;4;2 pokoje;Kamienica;50 m?;Tak;Prywatne;1 z³
Nowe mieszkanie, 46m2, ul. Szwedzka, blisko metra;4 000 z³;https://olx.pl/d/oferta/nowe-mieszkanie-46m2-ul-szwedzka-blisko-metra-CID3-IDWXGHH.html;4;2 pokoje;Apartamentowiec;46 m?;Tak;Prywatne;700 z³
Wynajmê ³adne mieszkanie 57 m na ¯oliborzu przy Metrze Dworzec Gdañski;3 200 z³;https://olx.pl/d/oferta/wynajme-ladne-mieszkanie-57-m-na-zoliborzu-przy-metrze-dworzec-gdanski-CID3-IDYkUra.html;2;2 pokoje;Kamienica;57 m?;Tak;Prywatne;1 z³
2 pokojowe mieszkanie przy stacji Metro P³ocka;4 300 z³;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-przy-stacji-metro-plocka-ID42NVg.html;> 10/15;2;apartamentowiec;43,7 m?;;biuro nieruchomoœci;
Mieszkanie po generalnym remoncie 3550z³ brak czynszu,zielony Kamionek;3 550 z³;https://olx.pl/d/oferta/mieszkanie-po-generalnym-remoncie-3550zl-brak-czynszu-zielony-kamionek-CID3-IDYoVa6.html;Poddasze;2 pokoje;Kamienica;25 m?;Tak;Firmowe;1 z³
Studio w Centrum, gwarancja sta³ej ceny, dostêpne od 23 stycznia;2 400 z³;https://olx.pl/d/oferta/studio-w-centrum-gwarancja-stalej-ceny-dostepne-od-23-stycznia-CID3-IDRardW.html;4;Kawalerka;Pozosta³e;22 m?;Tak;Prywatne;800 z³
mieszkanie wynajem WARSZAWA, ŒRÓDMIEŒCIE al. Jana Paw³a II 20;4 400 z³;https://olx.pl/d/oferta/mieszkanie-wynajem-warszawa-srodmiescie-al-jana-pawla-ii-20-CID3-IDYgXVz.html;Powy¿ej 10;2 pokoje;Blok;47 m?;Tak;Prywatne;1 z³
Dwa pokoje na Bemowie + oddzielna kuchnia;2 850 z³;https://olx.pl/d/oferta/dwa-pokoje-na-bemowie-oddzielna-kuchnia-CID3-IDYoXcG.html;1;2 pokoje;Blok;36 m?;Tak;Prywatne;650 z³
Wynajmê mieszkanie Warszawa ¯oliborz;4 600 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-warszawa-zoliborz-CID3-IDXzsb4.html;Parter;2 pokoje;Apartamentowiec;64 m?;Tak;Prywatne;1 000 z³
2-pokojowe mieszkanie na wynajem. Tu¿ przy stacji Metro P³ocka;3 500 z³;https://olx.pl/d/oferta/2-pokojowe-mieszkanie-na-wynajem-tuz-przy-stacji-metro-plocka-CID3-IDYoVU2.html;3;2 pokoje;Kamienica;43 m?;Tak;Prywatne;1 z³
Piêkna kawalerka w sercu miasta;3 299 z³;https://www.otodom.pl/pl/oferta/piekna-kawalerka-w-sercu-miasta-ID4oOik.html;3/6;1;kamienica;24 m?;;prywatny;
Ochota ul. Opaczewska-2 pok-40m-ciche-park Szczêœliwicki;2 600 z³;https://olx.pl/d/oferta/ochota-ul-opaczewska-2-pok-40m-ciche-park-szczesliwicki-CID3-IDUj8XV.html;1;2 pokoje;Blok;40 m?;Tak;Firmowe;700 z³
2 pokoje - 52 m2 - Wola - Kasprzaka - gara¿ - Wolne;3 700 z³;https://olx.pl/d/oferta/2-pokoje-52-m2-wola-kasprzaka-garaz-wolne-CID3-IDYoVMF.html;;2 pokoje;Apartamentowiec;52 m?;Tak;Firmowe;800 z³
Mieszkanie PREMIUM do wynajêcia od od zaraz Warszawa Bliska Wola Tower;6 000 z³;https://olx.pl/d/oferta/mieszkanie-premium-do-wynajecia-od-od-zaraz-warszawa-bliska-wola-tower-CID3-IDS3C9U.html;Powy¿ej 10;3 pokoje;Apartamentowiec;57 m?;Tak;Prywatne;950 z³
Powiœle - œliczne mieszkanie po remoncie;3 000 z³;https://www.otodom.pl/pl/oferta/powisle-sliczne-mieszkanie-po-remoncie-ID4jzzN.html;parter;1;kamienica;30 m?;;prywatny;500 z³/miesi¹c
Mieszkanie nowe 2-pok. 40 m2, do wynajêcia Tarchomin ul. Odkryta;3 200 z³;https://olx.pl/d/oferta/mieszkanie-nowe-2-pok-40-m2-do-wynajecia-tarchomin-ul-odkryta-CID3-IDSk4wU.html;4;2 pokoje;Apartamentowiec;45 m?;Tak;Prywatne;490 z³
Mieszkanie 40m2 + taras 40m2 Bia³o³êka umeblowane;2 300 z³;https://olx.pl/d/oferta/mieszkanie-40m2-taras-40m2-bialoleka-umeblowane-CID3-IDOnQIn.html;Parter;2 pokoje;Blok;40 m?;Tak;Prywatne;600 z³
Mieszkanie na wynajem 49m Elbl¹ska (Klimatyzacja);2 800 z³;https://olx.pl/d/oferta/mieszkanie-na-wynajem-49m-elblaska-klimatyzacja-CID3-IDYoVi8.html;10;2 pokoje;Blok;49 m?;Tak;Prywatne;880 z³
Bezpoœrednio do wynajêcia 2 pokoje, gara¿ Kabaty;3 200 z³;https://olx.pl/d/oferta/bezposrednio-do-wynajecia-2-pokoje-garaz-kabaty-CID3-IDYoV8R.html;3;2 pokoje;Blok;41,30 m?;Tak;Prywatne;1 z³
2 pokoje-40m-ul. Czumy-Bemowo-metro Bemowo-balkon-ciche;2 800 z³;https://olx.pl/d/oferta/2-pokoje-40m-ul-czumy-bemowo-metro-bemowo-balkon-ciche-CID3-IDYoWNN.html;7;2 pokoje;Blok;40 m?;Tak;Firmowe;550 z³
M1 kawalerka Górny Mokotów Wo³oska Marzanny Woronicza Odyñca;2 190 z³;https://olx.pl/d/oferta/m1-kawalerka-gorny-mokotow-woloska-marzanny-woronicza-odynca-CID3-IDKOMzb.html;2;Kawalerka;Blok;25 m?;Tak;Prywatne;470 z³
sypialnia z salonem, ul. Szeligowska, nowe, pierwszy w³aœciciel;3 300 z³;https://olx.pl/d/oferta/sypialnia-z-salonem-ul-szeligowska-nowe-pierwszy-wlasciciel-CID3-IDYgnDg.html;3;2 pokoje;Blok;32 m?;Tak;Prywatne;400 z³
Mieszkanie na wynajem przy lesie bródnowskim, Targówek, 53m2;2 600 z³;https://olx.pl/d/oferta/mieszkanie-na-wynajem-przy-lesie-brodnowskim-targowek-53m2-CID3-IDMVnY9.html;Parter;2 pokoje;Blok;53 m?;Tak;Prywatne;700 z³
Nalewki-Ratusz Arsena³-1 pok-40m-Œródmieœcie-ciche-park;1 800 z³;https://olx.pl/d/oferta/nalewki-ratusz-arsenal-1-pok-40m-srodmiescie-ciche-park-CID3-IDYoWoM.html;Parter;Kawalerka;Blok;40 m?;Tak;Firmowe;700 z³
2 pokojowy apartament port praski;3 000 z³;https://olx.pl/d/oferta/2-pokojowy-apartament-port-praski-CID3-IDLDDol.html;3;2 pokoje;Blok;30 m?;Tak;Prywatne;580 z³
Rondo Wiatraczna, 40m2, 6p, MP, klimatyzacja, gotowe do zamieszkania;3 200 z³;https://olx.pl/d/oferta/rondo-wiatraczna-40m2-6p-mp-klimatyzacja-gotowe-do-zamieszkania-CID3-IDWZCfx.html;6;2 pokoje;Blok;40 m?;Tak;Prywatne;650 z³
2pokojowe Metro Wierzbno, widok na zielen, ciche, od 1 marca;2 190 z³;https://olx.pl/d/oferta/2pokojowe-metro-wierzbno-widok-na-zielen-ciche-od-1-marca-CID3-IDYnru2.html;9;2 pokoje;Blok;38 m?;Tak;Prywatne;700 z³
Mieszkanie do wynajêcia 3000zl za wszystko - Od zaraz - Nowe;2 500 z³;https://olx.pl/d/oferta/mieszkanie-do-wynajecia-3000zl-za-wszystko-od-zaraz-nowe-CID3-IDYgEAx.html;7;Kawalerka;Apartamentowiec;19 m?;Tak;Prywatne;500 z³
Wynajmê mieszkanie Wilno;5 100 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-wilno-CID3-IDYmj6p.html;Parter;3 pokoje;Blok;63 m?;Tak;Prywatne;950 z³
Wynajmê mieszkanie, Warszawa-Bielany, 10 min do metra, 44m2 +Gara¿;3 300 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-warszawa-bielany-10-min-do-metra-44m2-garaz-CID3-IDYhryn.html;7;2 pokoje;Apartamentowiec;45 m?;Tak;Prywatne;620 z³
Kawalerka z miejscem parkingowym;2 500 z³;https://olx.pl/d/oferta/kawalerka-z-miejscem-parkingowym-CID3-IDNl2i3.html;4;Kawalerka;Apartamentowiec;32 m?;Tak;Prywatne;600 z³
Mieszkanie w œwietnej lokalizacji 700m od Metra Ratusz Arsena³!;2 700 z³;https://olx.pl/d/oferta/mieszkanie-w-swietnej-lokalizacji-700m-od-metra-ratusz-arsenal-CID3-IDYoW4e.html;Parter;Kawalerka;Blok;40 m?;Tak;Prywatne;850 z³
Wynajmê pokój / Blok z 2021 roku / Wysoki standard;1 050 z³;https://olx.pl/d/oferta/wynajme-pokoj-blok-z-2021-roku-wysoki-standard-CID3-IDMeMT8.html;1;3 pokoje;Blok;57 m?;Tak;Prywatne;200 z³
Mieszkanie z piêknym widokiem;2 800 z³;https://olx.pl/d/oferta/mieszkanie-z-pieknym-widokiem-CID3-IDY4iTb.html;Powy¿ej 10;Kawalerka;Blok;40 m?;Tak;Firmowe;2 800 z³
3 pokoje, oddzielna kuchnia, Bliska Wola, centrum, super komunikacja;3 300 z³;https://olx.pl/d/oferta/3-pokoje-oddzielna-kuchnia-bliska-wola-centrum-super-komunikacja-CID3-IDV16VF.html;2;3 pokoje;Blok;54 m?;Tak;Prywatne;700 z³
